,time,frame,x,y,w,h,Rf,mx,my
3892,48.76,1219.0,238.0,27.5,12.0,13.0,0.282442,0.0,2.0
3893,48.76,1219.0,264.0,26.5,12.0,11.0,0.445175,0.0,-1.0
3894,48.76,1219.0,210.5,46.0,15.0,16.0,0.445757,-1.0,1.0
3895,48.76,1219.0,224.5,57.5,23.0,19.0,0.686156,-1.0,2.0
3896,48.76,1219.0,286.5,45.0,19.0,16.0,0.428806,-1.0,-1.0
3897,48.76,1219.0,157.0,75.0,28.0,20.0,0.689569,-2.0,3.0
3898,48.76,1219.0,313.0,36.5,24.0,33.0,0.579976,-1.0,-2.0
3899,48.76,1219.0,173.5,108.5,29.0,29.0,0.803215,-3.0,5.0
3900,48.76,1219.0,220.0,102.0,24.0,28.0,0.829214,-1.0,5.0
3901,48.76,1219.0,113.0,155.0,46.0,42.0,0.807968,-6.0,10.0
3902,48.76,1219.0,213.5,157.5,41.0,45.0,0.801885,-2.0,10.0
3903,48.76,1219.0,340.5,143.0,41.0,40.0,0.820346,-5.0,-11.0
3904,48.88,1222.0,238.0,29.5,12.0,13.0,0.282442,-1.0,1.0
3905,48.88,1222.0,264.0,25.5,12.0,11.0,0.445175,0.0,0.0
3906,48.88,1222.0,209.5,47.0,15.0,16.0,0.445757,0.0,1.0
3907,48.88,1222.0,223.5,59.5,23.0,19.0,0.686156,0.0,2.0
3908,48.88,1222.0,285.5,44.0,19.0,16.0,0.428806,0.0,-2.0
3909,48.88,1222.0,155.0,78.0,28.0,20.0,0.689569,-3.0,3.0
3910,48.88,1222.0,312.0,34.5,24.0,33.0,0.579976,0.0,0.0
3911,48.88,1222.0,170.5,113.5,29.0,29.0,0.803215,-3.0,5.0
3912,48.88,1222.0,219.0,107.0,24.0,28.0,0.829214,-1.0,5.0
3913,48.88,1222.0,107.0,165.0,46.0,42.0,0.807968,-7.0,10.0
3914,48.88,1222.0,211.5,167.5,41.0,45.0,0.801885,-3.0,11.0
3915,48.88,1222.0,335.5,132.0,41.0,40.0,0.820346,-4.0,-10.0
3916,49.0,1225.0,237.0,30.5,12.0,13.0,0.282442,0.0,0.0
3917,49.0,1225.0,264.0,25.5,12.0,11.0,0.445175,0.0,0.0
3918,49.0,1225.0,209.5,48.0,15.0,16.0,0.445757,-1.0,2.0
3919,49.0,1225.0,223.5,61.5,23.0,19.0,0.686156,-1.0,3.0
3920,49.0,1225.0,285.5,42.0,19.0,16.0,0.428806,0.0,-1.0
3921,49.0,1225.0,152.0,81.0,28.0,20.0,0.689569,-3.0,3.0
3922,49.0,1225.0,312.0,34.5,24.0,33.0,0.579976,-1.0,-1.0
3923,49.0,1225.0,167.5,118.5,29.0,29.0,0.803215,-2.0,5.0
3924,49.0,1225.0,218.0,112.0,24.0,28.0,0.829214,-1.0,7.0
3925,49.0,1225.0,100.0,175.0,46.0,42.0,0.807968,-9.0,14.0
3926,49.0,1225.0,208.5,178.5,41.0,45.0,0.801885,-1.0,0.0
3927,49.0,1225.0,331.5,122.0,41.0,40.0,0.820346,-5.0,-12.0
3928,49.12,1228.0,219.5,27.0,15.0,12.0,0.467496,0.0,1.0
3929,49.12,1228.0,239.5,31.0,15.0,14.0,0.436191,0.0,1.0
3930,49.12,1228.0,263.5,24.0,11.0,10.0,0.397738,0.0,0.0
3931,49.12,1228.0,206.0,50.0,18.0,18.0,0.600567,-1.0,1.0
3932,49.12,1228.0,287.0,44.0,20.0,16.0,0.674673,-1.0,-1.0
3933,49.12,1228.0,222.5,67.0,19.0,22.0,0.612207,0.0,2.0
3934,49.12,1228.0,310.5,30.0,21.0,34.0,0.453487,-1.0,-1.0
3935,49.12,1228.0,150.5,84.0,29.0,24.0,0.662692,-3.0,3.0
3936,49.12,1228.0,165.5,125.0,37.0,38.0,0.785294,-3.0,6.0
3937,49.12,1228.0,216.0,119.0,32.0,40.0,0.795778,-1.0,6.0
3938,49.12,1228.0,325.5,113.5,31.0,31.0,0.726914,-3.0,-7.0
3939,49.12,1228.0,84.0,190.0,58.0,56.0,0.770375,-9.0,13.0
3940,49.12,1228.0,207.0,191.5,48.0,65.0,0.808753,-3.0,13.0
3941,49.24,1231.0,219.5,28.0,15.0,12.0,0.467496,-1.0,0.0
3942,49.24,1231.0,239.5,32.0,15.0,14.0,0.436191,0.0,1.0
3943,49.24,1231.0,263.5,24.0,11.0,10.0,0.397738,0.0,-1.0
3944,49.24,1231.0,205.0,51.0,18.0,18.0,0.600567,-1.0,2.0
3945,49.24,1231.0,286.0,43.0,20.0,16.0,0.674673,0.0,-1.0
3946,49.24,1231.0,222.5,69.0,19.0,22.0,0.612207,-1.0,3.0
3947,49.24,1231.0,309.5,29.0,21.0,34.0,0.453487,1.0,0.0
3948,49.24,1231.0,147.5,87.0,29.0,24.0,0.662692,-1.0,3.0
3949,49.24,1231.0,162.5,131.0,37.0,38.0,0.785294,-4.0,6.0
3950,49.24,1231.0,215.0,125.0,32.0,40.0,0.795778,-2.0,6.0
3951,49.24,1231.0,322.5,106.5,31.0,31.0,0.726914,-4.0,-7.0
3952,49.24,1231.0,75.0,203.0,58.0,56.0,0.770375,-10.0,15.0
3953,49.24,1231.0,204.0,204.5,48.0,65.0,0.808753,-3.0,12.0
3954,49.36,1234.0,218.5,28.0,15.0,12.0,0.467496,-1.0,1.0
3955,49.36,1234.0,239.5,33.0,15.0,14.0,0.436191,0.0,1.0
3956,49.36,1234.0,263.5,23.0,11.0,10.0,0.397738,0.0,0.0
3957,49.36,1234.0,204.0,53.0,18.0,18.0,0.600567,-1.0,1.0
3958,49.36,1234.0,286.0,42.0,20.0,16.0,0.674673,0.0,-2.0
3959,49.36,1234.0,221.5,72.0,19.0,22.0,0.612207,0.0,3.0
3960,49.36,1234.0,310.5,29.0,21.0,34.0,0.453487,-2.0,-1.0
3961,49.36,1234.0,146.5,90.0,29.0,24.0,0.662692,-4.0,3.0
3962,49.36,1234.0,158.5,137.0,37.0,38.0,0.785294,-3.0,6.0
3963,49.36,1234.0,213.0,131.0,32.0,40.0,0.795778,-1.0,7.0
3964,49.36,1234.0,318.5,99.5,31.0,31.0,0.726914,-3.0,-5.0
3965,49.36,1234.0,65.0,218.0,58.0,56.0,0.770375,-11.0,15.0
3966,49.36,1234.0,201.0,216.5,48.0,65.0,0.808753,0.0,1.0
3967,49.48,1237.0,217.5,29.0,15.0,12.0,0.467496,1.0,1.0
3968,49.48,1237.0,239.5,34.0,15.0,14.0,0.436191,0.0,2.0
3969,49.48,1237.0,263.5,23.0,11.0,10.0,0.397738,0.0,-1.0
3970,49.48,1237.0,203.0,54.0,18.0,18.0,0.600567,-1.0,1.0
3971,49.48,1237.0,286.0,40.0,20.0,16.0,0.674673,-1.0,-1.0
3972,49.48,1237.0,221.5,75.0,19.0,22.0,0.612207,0.0,3.0
3973,49.48,1237.0,308.5,28.0,21.0,34.0,0.453487,-1.0,-1.0
3974,49.48,1237.0,142.5,93.0,29.0,24.0,0.662692,-3.0,3.0
3975,49.48,1237.0,155.5,143.0,37.0,38.0,0.785294,-3.0,6.0
3976,49.48,1237.0,212.0,138.0,32.0,40.0,0.795778,-2.0,7.0
3977,49.48,1237.0,315.5,94.5,31.0,31.0,0.726914,-1.0,-6.0
3978,49.48,1237.0,54.0,233.0,58.0,56.0,0.770375,-14.0,19.0
3979,49.48,1237.0,201.0,217.5,48.0,65.0,0.808753,0.0,-12.0
3980,49.6,1240.0,219.0,27.0,14.0,12.0,0.449847,0.0,1.0
3981,49.6,1240.0,263.5,24.0,11.0,10.0,0.399217,0.0,0.0
3982,49.6,1240.0,308.5,31.0,19.0,22.0,0.257384,-1.0,-1.0
3983,49.6,1240.0,203.0,50.5,20.0,19.0,0.707406,-1.0,1.0
3984,49.6,1240.0,236.0,42.5,16.0,15.0,0.585815,0.0,1.0
3985,49.6,1240.0,285.5,41.0,17.0,12.0,0.561709,0.0,-1.0
3986,49.6,1240.0,314.5,88.5,29.0,21.0,0.726314,-2.0,-5.0
3987,49.6,1240.0,222.0,76.5,20.0,27.0,0.664518,-1.0,3.0
3988,49.6,1240.0,135.5,98.0,35.0,28.0,0.797791,-3.0,4.0
3989,49.6,1240.0,147.5,148.0,47.0,48.0,0.812999,-4.0,8.0
3990,49.6,1240.0,206.5,143.5,33.0,51.0,0.733758,-2.0,8.0
3991,49.6,1240.0,195.5,221.0,55.0,34.0,0.772817,-3.0,14.0
3992,49.72,1243.0,219.0,28.0,14.0,12.0,0.449847,-1.0,0.0
3993,49.72,1243.0,263.5,24.0,11.0,10.0,0.399217,0.0,-1.0
3994,49.72,1243.0,307.5,30.0,19.0,22.0,0.257384,1.0,0.0
3995,49.72,1243.0,202.0,51.5,20.0,19.0,0.707406,-1.0,3.0
3996,49.72,1243.0,236.0,43.5,16.0,15.0,0.585815,-1.0,3.0
3997,49.72,1243.0,285.5,40.0,17.0,12.0,0.561709,-1.0,-1.0
3998,49.72,1243.0,312.5,83.5,29.0,21.0,0.726314,-2.0,-3.0
3999,49.72,1243.0,221.0,79.5,20.0,27.0,0.664518,0.0,4.0
4000,49.72,1243.0,132.5,102.0,35.0,28.0,0.797791,-4.0,3.0
4001,49.72,1243.0,143.5,156.0,47.0,48.0,0.812999,-5.0,8.0
4002,49.72,1243.0,204.5,151.5,33.0,51.0,0.733758,-2.0,8.0
4003,49.84,1246.0,218.0,28.0,14.0,12.0,0.449847,0.0,1.0
4004,49.84,1246.0,263.5,23.0,11.0,10.0,0.399217,0.0,0.0
4005,49.84,1246.0,308.5,30.0,19.0,22.0,0.257384,-2.0,-1.0
4006,49.84,1246.0,201.0,54.5,20.0,19.0,0.707406,-1.0,0.0
4007,49.84,1246.0,235.0,46.5,16.0,15.0,0.585815,0.0,0.0
4008,49.84,1246.0,284.5,39.0,17.0,12.0,0.561709,-1.0,-1.0
4009,49.84,1246.0,310.5,80.5,29.0,21.0,0.726314,-2.0,-5.0
4010,49.84,1246.0,221.0,83.5,20.0,27.0,0.664518,-1.0,4.0
4011,49.84,1246.0,128.5,105.0,35.0,28.0,0.797791,-4.0,5.0
4012,49.84,1246.0,138.5,164.0,47.0,48.0,0.812999,-5.0,8.0
4013,49.84,1246.0,202.5,159.5,33.0,51.0,0.733758,-3.0,9.0
4014,49.96,1249.0,218.0,29.0,14.0,12.0,0.449847,0.0,1.0
4015,49.96,1249.0,263.5,23.0,11.0,10.0,0.399217,0.0,-1.0
4016,49.96,1249.0,306.5,29.0,19.0,22.0,0.257384,-1.0,-1.0
4017,49.96,1249.0,200.0,54.5,20.0,19.0,0.707406,-1.0,2.0
4018,49.96,1249.0,235.0,46.5,16.0,15.0,0.585815,0.0,2.0
4019,49.96,1249.0,283.5,38.0,17.0,12.0,0.561709,1.0,-1.0
4020,49.96,1249.0,308.5,75.5,29.0,21.0,0.726314,-2.0,-4.0
4021,49.96,1249.0,220.0,87.5,20.0,27.0,0.664518,-1.0,5.0
4022,49.96,1249.0,124.5,110.0,35.0,28.0,0.797791,-5.0,5.0
4023,49.96,1249.0,133.5,172.0,47.0,48.0,0.812999,-5.0,2.0
4024,49.96,1249.0,199.5,168.5,33.0,51.0,0.733758,-3.0,13.0
4025,50.08,1252.0,218.5,27.0,13.0,12.0,0.527987,0.0,1.0
4026,50.08,1252.0,263.0,22.5,12.0,9.0,0.401309,0.0,0.0
4027,50.08,1252.0,282.0,30.5,12.0,11.0,0.330035,0.0,-1.0
4028,50.08,1252.0,199.0,57.5,20.0,19.0,0.731787,-1.0,2.0
4029,50.08,1252.0,203.0,51.0,18.0,18.0,0.511144,-1.0,1.0
4030,50.08,1252.0,236.5,43.5,17.0,17.0,0.693368,0.0,2.0
4031,50.08,1252.0,308.5,68.5,23.0,19.0,0.764552,-1.0,-3.0
4032,50.08,1252.0,218.0,89.5,26.0,27.0,0.745475,-1.0,4.0
4033,50.08,1252.0,120.5,119.0,39.0,34.0,0.779163,-4.0,5.0
4034,50.08,1252.0,124.5,191.5,55.0,59.0,0.861916,-7.0,12.0
4035,50.08,1252.0,192.5,189.0,45.0,62.0,0.838519,-4.0,12.0
4036,50.2,1255.0,218.5,28.0,13.0,12.0,0.527987,-1.0,0.0
4037,50.2,1255.0,263.0,22.5,12.0,9.0,0.401309,0.0,-1.0
4038,50.2,1255.0,282.0,29.5,12.0,11.0,0.330035,-1.0,1.0
4039,50.2,1255.0,198.0,59.5,20.0,19.0,0.731787,-1.0,1.0
4040,50.2,1255.0,202.0,52.0,18.0,18.0,0.511144,-1.0,2.0
4041,50.2,1255.0,236.5,45.5,17.0,17.0,0.693368,0.0,1.0
4042,50.2,1255.0,307.5,65.5,23.0,19.0,0.764552,-1.0,-2.0
4043,50.2,1255.0,217.0,93.5,26.0,27.0,0.745475,-1.0,4.0
4044,50.2,1255.0,116.5,124.0,39.0,34.0,0.779163,-5.0,5.0
4045,50.2,1255.0,117.5,203.5,55.0,59.0,0.861916,-6.0,11.0
4046,50.2,1255.0,188.5,201.0,45.0,62.0,0.838519,-4.0,12.0
4047,50.32,1258.0,217.5,28.0,13.0,12.0,0.527987,1.0,1.0
4048,50.32,1258.0,263.0,21.5,12.0,9.0,0.401309,0.0,1.0
4049,50.32,1258.0,281.0,30.5,12.0,11.0,0.330035,0.0,-2.0
4050,50.32,1258.0,197.0,60.5,20.0,19.0,0.731787,-1.0,1.0
4051,50.32,1258.0,201.0,54.0,18.0,18.0,0.511144,-1.0,2.0
4052,50.32,1258.0,236.5,46.5,17.0,17.0,0.693368,-1.0,1.0
4053,50.32,1258.0,306.5,63.5,23.0,19.0,0.764552,-2.0,-3.0
4054,50.32,1258.0,216.0,97.5,26.0,27.0,0.745475,0.0,4.0
4055,50.32,1258.0,111.5,129.0,39.0,34.0,0.779163,-4.0,6.0
4056,50.32,1258.0,111.5,214.5,55.0,59.0,0.861916,-5.0,-2.0
4057,50.32,1258.0,184.5,213.0,45.0,62.0,0.838519,-4.0,14.0
4058,50.44,1261.0,218.5,29.0,13.0,12.0,0.527987,-1.0,1.0
4059,50.44,1261.0,263.0,22.5,12.0,9.0,0.401309,0.0,-1.0
4060,50.44,1261.0,281.0,28.5,12.0,11.0,0.330035,0.0,-1.0
4061,50.44,1261.0,196.0,61.5,20.0,19.0,0.731787,-2.0,3.0
4062,50.44,1261.0,200.0,56.0,18.0,18.0,0.511144,-1.0,1.0
4063,50.44,1261.0,235.5,47.5,17.0,17.0,0.693368,1.0,3.0
4064,50.44,1261.0,304.5,60.5,23.0,19.0,0.764552,-1.0,-3.0
4065,50.44,1261.0,216.0,101.5,26.0,27.0,0.745475,-1.0,4.0
4066,50.44,1261.0,107.5,135.0,39.0,34.0,0.779163,-6.0,6.0
4067,50.44,1261.0,106.5,212.5,55.0,59.0,0.861916,-9.0,14.0
4068,50.44,1261.0,180.5,227.0,45.0,62.0,0.838519,-5.0,14.0
4069,50.56,1264.0,217.5,29.5,15.0,13.0,0.577542,0.0,1.0
4070,50.56,1264.0,261.5,21.5,11.0,9.0,0.368521,0.0,0.0
4071,50.56,1264.0,282.0,27.0,12.0,12.0,0.319097,0.0,0.0
4072,50.56,1264.0,236.0,50.0,18.0,20.0,0.630918,0.0,2.0
4073,50.56,1264.0,300.0,61.0,20.0,18.0,0.653267,-1.0,-2.0
4074,50.56,1264.0,196.5,64.0,25.0,22.0,0.770026,-1.0,2.0
4075,50.56,1264.0,212.0,107.5,34.0,33.0,0.909334,-1.0,5.0
4076,50.56,1264.0,100.5,139.0,45.0,40.0,0.762915,-6.0,6.0
4077,50.56,1264.0,95.0,221.5,64.0,33.0,0.823441,-9.0,14.0
4078,50.56,1264.0,175.5,221.5,57.0,33.0,0.76615,-6.0,15.0
4079,50.68,1267.0,217.5,30.5,15.0,13.0,0.577542,-1.0,0.0
4080,50.68,1267.0,261.5,21.5,11.0,9.0,0.368521,0.0,-1.0
4081,50.68,1267.0,282.0,27.0,12.0,12.0,0.319097,0.0,-1.0
4082,50.68,1267.0,236.0,52.0,18.0,20.0,0.630918,-1.0,2.0
4083,50.68,1267.0,299.0,59.0,20.0,18.0,0.653267,-1.0,-2.0
4084,50.68,1267.0,195.5,66.0,25.0,22.0,0.770026,-1.0,2.0
4085,50.68,1267.0,211.0,112.5,34.0,33.0,0.909334,-2.0,5.0
4086,50.68,1267.0,94.5,145.0,45.0,40.0,0.762915,-6.0,7.0
4087,50.68,1267.0,169.5,236.5,57.0,33.0,0.76615,3.0,-1.0
4088,50.8,1270.0,216.5,30.5,15.0,13.0,0.577542,-1.0,0.0
4089,50.8,1270.0,261.5,20.5,11.0,9.0,0.368521,0.0,-1.0
4090,50.8,1270.0,282.0,26.0,12.0,12.0,0.319097,0.0,0.0
4091,50.8,1270.0,235.0,54.0,18.0,20.0,0.630918,0.0,2.0
4092,50.8,1270.0,298.0,57.0,20.0,18.0,0.653267,-1.0,-2.0
4093,50.8,1270.0,194.5,68.0,25.0,22.0,0.770026,-2.0,2.0
4094,50.8,1270.0,209.0,117.5,34.0,33.0,0.909334,-1.0,6.0
4095,50.8,1270.0,88.5,152.0,45.0,40.0,0.762915,-7.0,8.0
4096,50.92,1273.0,215.5,30.5,15.0,13.0,0.577542,1.0,2.0
4097,50.92,1273.0,261.5,19.5,11.0,9.0,0.368521,0.0,1.0
4098,50.92,1273.0,282.0,26.0,12.0,12.0,0.319097,-1.0,0.0
4099,50.92,1273.0,235.0,56.0,18.0,20.0,0.630918,-1.0,3.0
4100,50.92,1273.0,297.0,55.0,20.0,18.0,0.653267,-1.0,-3.0
4101,50.92,1273.0,192.5,70.0,25.0,22.0,0.770026,-2.0,3.0
4102,50.92,1273.0,208.0,123.5,34.0,33.0,0.909334,-1.0,7.0
4103,50.92,1273.0,81.5,160.0,45.0,40.0,0.762915,-9.0,10.0
4104,51.04,1276.0,213.5,31.5,15.0,13.0,0.400669,0.0,1.0
4105,51.04,1276.0,235.0,22.0,12.0,12.0,0.260241,0.0,0.0
4106,51.04,1276.0,282.0,23.5,12.0,15.0,0.311909,0.0,0.0
4107,51.04,1276.0,231.5,62.5,19.0,21.0,0.625159,-1.0,2.0
4108,51.04,1276.0,294.0,51.0,16.0,14.0,0.601733,-1.0,-2.0
4109,51.04,1276.0,191.0,73.0,26.0,28.0,0.775493,-1.0,2.0
4110,51.04,1276.0,203.5,133.0,41.0,38.0,0.781636,-2.0,7.0
4111,51.04,1276.0,70.5,170.0,63.0,50.0,0.821788,-8.0,9.0
4112,51.16,1279.0,213.5,32.5,15.0,13.0,0.400669,-1.0,0.0
4113,51.16,1279.0,235.0,22.0,12.0,12.0,0.260241,0.0,1.0
4114,51.16,1279.0,282.0,23.5,12.0,15.0,0.311909,0.0,-1.0
4115,51.16,1279.0,230.5,64.5,19.0,21.0,0.625159,-1.0,3.0
4116,51.16,1279.0,293.0,49.0,16.0,14.0,0.601733,0.0,-1.0
4117,51.16,1279.0,190.0,75.0,26.0,28.0,0.775493,-2.0,3.0
4118,51.16,1279.0,201.5,140.0,41.0,38.0,0.781636,-2.0,7.0
4119,51.16,1279.0,62.5,179.0,63.0,50.0,0.821788,-10.0,10.0
4120,51.28,1282.0,212.5,32.5,15.0,13.0,0.400669,-1.0,1.0
4121,51.28,1282.0,235.0,23.0,12.0,12.0,0.260241,-1.0,0.0
4122,51.28,1282.0,282.0,22.5,12.0,15.0,0.311909,0.0,-1.0
4123,51.28,1282.0,229.5,67.5,19.0,21.0,0.625159,0.0,4.0
4124,51.28,1282.0,293.0,48.0,16.0,14.0,0.601733,-1.0,-2.0
4125,51.28,1282.0,188.0,78.0,26.0,28.0,0.775493,-2.0,3.0
4126,51.28,1282.0,199.5,147.0,41.0,38.0,0.781636,-1.0,7.0
4127,51.28,1282.0,52.5,189.0,63.0,50.0,0.821788,-9.0,10.0
4128,51.4,1285.0,211.5,33.5,15.0,13.0,0.400669,0.0,2.0
4129,51.4,1285.0,234.0,23.0,12.0,12.0,0.260241,0.0,1.0
4130,51.4,1285.0,282.0,21.5,12.0,15.0,0.311909,0.0,1.0
4131,51.4,1285.0,229.5,71.5,19.0,21.0,0.625159,-1.0,2.0
4132,51.4,1285.0,292.0,46.0,16.0,14.0,0.601733,0.0,-1.0
4133,51.4,1285.0,186.0,81.0,26.0,28.0,0.775493,-2.0,3.0
4134,51.4,1285.0,198.5,154.0,41.0,38.0,0.781636,-3.0,8.0
4135,51.4,1285.0,43.5,199.0,63.0,50.0,0.821788,-10.0,12.0
4136,51.52,1288.0,280.0,21.0,10.0,14.0,0.351055,0.0,0.0
4137,51.52,1288.0,211.0,41.5,16.0,15.0,0.663024,0.0,1.0
4138,51.52,1288.0,293.0,44.5,18.0,15.0,0.710802,0.0,-1.0
4139,51.52,1288.0,228.0,70.0,20.0,20.0,0.629685,-1.0,3.0
4140,51.52,1288.0,182.5,83.5,25.0,27.0,0.835855,-2.0,3.0
4141,51.52,1288.0,196.5,163.5,49.0,55.0,0.859031,-3.0,10.0
4142,51.52,1288.0,34.0,211.0,66.0,56.0,0.820243,-12.0,13.0
4143,51.64,1291.0,280.0,21.0,10.0,14.0,0.351055,0.0,-1.0
4144,51.64,1291.0,211.0,42.5,16.0,15.0,0.663024,-1.0,0.0
4145,51.64,1291.0,293.0,43.5,18.0,15.0,0.710802,-1.0,-1.0
4146,51.64,1291.0,227.0,73.0,20.0,20.0,0.629685,-1.0,3.0
4147,51.64,1291.0,180.5,86.5,25.0,27.0,0.835855,-2.0,2.0
4148,51.64,1291.0,193.5,173.5,49.0,55.0,0.859031,-2.0,10.0
4149,51.64,1291.0,22.0,224.0,66.0,56.0,0.820243,-13.0,14.0
4150,51.76,1294.0,280.0,20.0,10.0,14.0,0.351055,0.0,0.0
4151,51.76,1294.0,210.0,42.5,16.0,15.0,0.663024,-1.0,1.0
4152,51.76,1294.0,292.0,42.5,18.0,15.0,0.710802,0.0,-2.0
4153,51.76,1294.0,226.0,76.0,20.0,20.0,0.629685,-1.0,3.0
4154,51.76,1294.0,178.5,88.5,25.0,27.0,0.835855,-2.0,4.0
4155,51.76,1294.0,191.5,183.5,49.0,55.0,0.859031,-2.0,10.0
4156,51.76,1294.0,9.0,238.0,66.0,56.0,0.820243,-10.0,12.0
4157,51.88,1297.0,280.0,20.0,10.0,14.0,0.351055,0.0,0.0
4158,51.88,1297.0,209.0,43.5,16.0,15.0,0.663024,-1.0,3.0
4159,51.88,1297.0,292.0,40.5,18.0,15.0,0.710802,-1.0,-1.0
4160,51.88,1297.0,225.0,79.0,20.0,20.0,0.629685,-2.0,5.0
4161,51.88,1297.0,176.5,92.5,25.0,27.0,0.835855,-3.0,5.0
4162,51.88,1297.0,189.5,193.5,49.0,55.0,0.859031,-5.0,16.0
4163,52.0,1300.0,262.5,8.0,9.0,8.0,0.256436,0.0,0.0
4164,52.0,1300.0,238.5,22.0,13.0,12.0,0.41551,0.0,1.0
4165,52.0,1300.0,279.0,22.5,10.0,11.0,0.326662,0.0,0.0
4166,52.0,1300.0,207.0,46.0,16.0,16.0,0.664736,-1.0,1.0
4167,52.0,1300.0,292.5,41.5,17.0,13.0,0.69547,0.0,-1.0
4168,52.0,1300.0,176.0,99.0,32.0,34.0,0.834512,-2.0,4.0
4169,52.0,1300.0,226.0,88.0,24.0,28.0,0.696697,-1.0,4.0
4170,52.0,1300.0,180.0,205.0,66.0,66.0,0.761134,-4.0,14.0
4171,52.12,1303.0,262.5,8.0,9.0,8.0,0.256436,0.0,0.0
4172,52.12,1303.0,238.5,23.0,13.0,12.0,0.41551,0.0,0.0
4173,52.12,1303.0,279.0,22.5,10.0,11.0,0.326662,0.0,-1.0
4174,52.12,1303.0,206.0,47.0,16.0,16.0,0.664736,-1.0,2.0
4175,52.12,1303.0,292.5,40.5,17.0,13.0,0.69547,-1.0,-2.0
4176,52.12,1303.0,174.0,103.0,32.0,34.0,0.834512,-3.0,4.0
4177,52.12,1303.0,225.0,92.0,24.0,28.0,0.696697,-1.0,4.0
4178,52.12,1303.0,176.0,219.0,66.0,66.0,0.761134,-5.0,15.0
4179,52.24,1306.0,262.5,8.0,9.0,8.0,0.256436,0.0,0.0
4180,52.24,1306.0,238.5,23.0,13.0,12.0,0.41551,0.0,1.0
4181,52.24,1306.0,279.0,21.5,10.0,11.0,0.326662,-1.0,1.0
4182,52.24,1306.0,205.0,49.0,16.0,16.0,0.664736,-1.0,1.0
4183,52.24,1306.0,291.5,38.5,17.0,13.0,0.69547,1.0,-1.0
4184,52.24,1306.0,171.0,107.0,32.0,34.0,0.834512,-2.0,5.0
4185,52.24,1306.0,224.0,96.0,24.0,28.0,0.696697,-1.0,5.0
4186,52.24,1306.0,171.0,234.0,66.0,66.0,0.761134,0.0,-2.0
4187,52.36,1309.0,262.5,8.0,9.0,8.0,0.256436,0.0,0.0
4188,52.36,1309.0,238.5,24.0,13.0,12.0,0.41551,0.0,0.0
4189,52.36,1309.0,278.0,22.5,10.0,11.0,0.326662,0.0,-1.0
4190,52.36,1309.0,204.0,50.0,16.0,16.0,0.664736,0.0,2.0
4191,52.36,1309.0,292.5,37.5,17.0,13.0,0.69547,-1.0,0.0
4192,52.36,1309.0,169.0,112.0,32.0,34.0,0.834512,-3.0,5.0
4193,52.36,1309.0,223.0,101.0,24.0,28.0,0.696697,-1.0,5.0
4194,52.36,1309.0,171.0,232.0,66.0,66.0,0.761134,-5.0,-4.0
4195,52.48,1312.0,238.0,23.0,14.0,14.0,0.437282,0.0,1.0
4196,52.48,1312.0,93.5,49.0,13.0,12.0,0.494871,-2.0,1.0
4197,52.48,1312.0,203.5,53.0,21.0,22.0,0.672059,-1.0,2.0
4198,52.48,1312.0,223.0,105.5,30.0,37.0,0.861606,-1.0,5.0
4199,52.48,1312.0,165.5,111.5,37.0,41.0,0.857642,-3.0,5.0
4200,52.6,1315.0,238.0,24.0,14.0,14.0,0.437282,0.0,0.0
4201,52.6,1315.0,91.5,50.0,13.0,12.0,0.494871,-2.0,1.0
4202,52.6,1315.0,202.5,55.0,21.0,22.0,0.672059,-2.0,1.0
4203,52.6,1315.0,222.0,110.5,30.0,37.0,0.861606,-1.0,5.0
4204,52.6,1315.0,162.5,116.5,37.0,41.0,0.857642,-4.0,4.0
4205,52.72,1318.0,238.0,24.0,14.0,14.0,0.437282,0.0,1.0
4206,52.72,1318.0,89.5,51.0,13.0,12.0,0.494871,-3.0,1.0
4207,52.72,1318.0,200.5,56.0,21.0,22.0,0.672059,-1.0,2.0
4208,52.72,1318.0,221.0,115.5,30.0,37.0,0.861606,-1.0,7.0
4209,52.72,1318.0,158.5,120.5,37.0,41.0,0.857642,-3.0,6.0
4210,52.84,1321.0,238.0,25.0,14.0,14.0,0.437282,-1.0,0.0
4211,52.84,1321.0,86.5,52.0,13.0,12.0,0.494871,-2.0,2.0
4212,52.84,1321.0,199.5,58.0,21.0,22.0,0.672059,-1.0,2.0
4213,52.84,1321.0,220.0,122.5,30.0,37.0,0.861606,-2.0,8.0
4214,52.84,1321.0,155.5,126.5,37.0,41.0,0.857642,-4.0,8.0
4215,52.96,1324.0,199.5,31.5,15.0,11.0,0.655454,-1.0,1.0
4216,52.96,1324.0,220.5,29.0,15.0,12.0,0.466351,0.0,1.0
4217,52.96,1324.0,240.0,25.5,14.0,13.0,0.52352,0.0,1.0
4218,52.96,1324.0,86.5,52.0,19.0,16.0,0.507745,-2.0,1.0
4219,52.96,1324.0,203.5,57.0,23.0,20.0,0.559636,-1.0,2.0
4220,52.96,1324.0,148.5,136.5,45.0,47.0,0.846416,-4.0,7.0
4221,52.96,1324.0,216.5,132.5,33.0,43.0,0.762864,-2.0,8.0
4222,52.96,1324.0,305.5,195.0,53.0,58.0,0.81141,-3.0,-15.0
4223,53.08,1327.0,198.5,32.5,15.0,11.0,0.655454,-2.0,1.0
4224,53.08,1327.0,220.5,30.0,15.0,12.0,0.466351,-1.0,1.0
